dataset,epoch,method,role,n_seeds,amortized_ms_per_record_mean,amortized_ms_per_record_sd,amortized_records_per_second_mean,amortized_records_per_second_sd,auc_ci_high_mean,auc_ci_high_sd,auc_ci_low_mean,auc_ci_low_sd,auc_mean,auc_sd,calibrated_actual_fpr_at_10pct_ci_high_mean,calibrated_actual_fpr_at_10pct_ci_high_sd,calibrated_actual_fpr_at_10pct_ci_low_mean,calibrated_actual_fpr_at_10pct_ci_low_sd,calibrated_actual_fpr_at_10pct_mean,calibrated_actual_fpr_at_10pct_sd,calibrated_actual_fpr_at_1pct_ci_high_mean,calibrated_actual_fpr_at_1pct_ci_high_sd,calibrated_actual_fpr_at_1pct_ci_low_mean,calibrated_actual_fpr_at_1pct_ci_low_sd,calibrated_actual_fpr_at_1pct_mean,calibrated_actual_fpr_at_1pct_sd,calibrated_tpr_at_10pct_ci_high_mean,calibrated_tpr_at_10pct_ci_high_sd,calibrated_tpr_at_10pct_ci_low_mean,calibrated_tpr_at_10pct_ci_low_sd,calibrated_tpr_at_10pct_mean,calibrated_tpr_at_10pct_sd,calibrated_tpr_at_1pct_ci_high_mean,calibrated_tpr_at_1pct_ci_high_sd,calibrated_tpr_at_1pct_ci_low_mean,calibrated_tpr_at_1pct_ci_low_sd,calibrated_tpr_at_1pct_mean,calibrated_tpr_at_1pct_sd,calibration_seconds_mean,calibration_seconds_sd,draft_input_tokens_mean,draft_input_tokens_per_record_mean,draft_input_tokens_per_record_sd,draft_input_tokens_sd,draft_sequences_mean,draft_sequences_per_record_mean,draft_sequences_per_record_sd,draft_sequences_sd,execution_group_seconds_mean,execution_group_seconds_sd,generated_tokens_mean,generated_tokens_per_record_mean,generated_tokens_per_record_sd,generated_tokens_sd,n_calibration_mean,n_calibration_sd,n_test_member_mean,n_test_member_sd,n_test_nonmember_mean,n_test_nonmember_sd,pauc_10_normalized_mean,pauc_10_normalized_sd,pauc_10_raw_mean,pauc_10_raw_sd,peak_allocated_gpu_bytes_mean,peak_allocated_gpu_bytes_sd,preparation_seconds_mean,preparation_seconds_sd,roc_actual_fpr_at_10pct_mean,roc_actual_fpr_at_10pct_sd,roc_actual_fpr_at_1pct_mean,roc_actual_fpr_at_1pct_sd,roc_tpr_at_10pct_fpr_mean,roc_tpr_at_10pct_fpr_sd,roc_tpr_at_1pct_fpr_mean,roc_tpr_at_1pct_fpr_sd,scoring_records_per_second_mean,scoring_records_per_second_sd,target_forward_calls_mean,target_forward_calls_sd,target_input_tokens_mean,target_input_tokens_per_record_mean,target_input_tokens_per_record_sd,target_input_tokens_sd,target_sequences_mean,target_sequences_per_record_mean,target_sequences_per_record_sd,target_sequences_sd,test_seconds_mean,test_seconds_sd,total_seconds_mean,total_seconds_sd
newstection,1,samia,baseline,3,3160.4435971857456,9.515406979672969,0.3164131906209621,0.000952513992903325,0.534495440625,0.005405680297839586,0.5006789072916666,0.0037829700602052506,0.5178977083333334,0.0051491767626809385,0.11496439231784106,0.011648200849659283,0.08856541141259877,0.01037758699898308,0.101,0.011034038245356958,0.007397043713994465,0.002128338777315475,0.0018392785538626133,0.0010801961060792425,0.0036666666666666666,0.001607275126832159,0.12022392252653807,0.01660646568449041,0.09328671073108923,0.014845072775698933,0.106,0.01575595125658873,0.007839426161604093,0.0022681397369171187,0.002062284741398817,0.001189321031637352,0.004,0.0017320508075688774,601.168782133221,1.6925095364124476,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,10190842.666666666,2547.7106666666664,39.94469076605608,159778.7630642237,200,0.0,2000,0.0,2000,0.0,0.05136833333333334,0.0007436568569127303,0.005136833333333334,7.436568569127283e-05,24010170368,7449138.710666623,2.893475318172326,0.08109703269872504,0.1,0.0,0.01,0.0,0.10766666666666666,0.0022546248764114493,0.009333333333333334,0.0016072751268321596,0.33229107253634116,0.001002500256895713,134400,0.0,11883570,2970.8925,2.411322251380013,9645.28900551974,42000,10.5,0.0,0.0,12037.71213129159,36.32172719614718,12641.774388742982,38.061627918691904
newstection,1,draft_auxiliary_distilled,main,3,445.2956076786019,9.949697277658101,2.24645369997297,0.05065177211296629,0.9043045583333333,0.0007479496469602975,0.88424689375,0.0026123440692475235,0.8945211666666667,0.001367509331168673,0.09057187581642395,0.006291867665213102,0.06704611208895352,0.005475360172784925,0.078,0.005894913061275803,0.01574344703023864,0.004994809529525959,0.006800647940535064,0.0033161889270395296,0.010333333333333333,0.004163331998932265,0.6609091077772339,0.011885996625211368,0.6188868133015881,0.01219932657307986,0.6401666666666667,0.012065791865158824,0.3074482907797241,0.05420812078245473,0.2680337599972354,0.0521210115516954,0.28733333333333333,0.05326662494783513,76.80871671868954,1.7231380254659474,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1781.1824307144077,39.798789110632406,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.5113341666666664,0.009060226726375683,0.051133416666666646,0.0009060226726375689,21481462613.333332,1556697.3602615679,164.0284613762827,3.1187701542615645,0.1,0.0,0.01,0.0,0.6975,0.009096702699330085,0.2798333333333333,0.021571586249817903,2.59773090626294,0.05983134064952862,4600,0.0,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1540.3452526194353,35.16224282660521,1781.1824307144077,39.798789110632406
newstection,1,draft_member_sft,main,3,430.8982614198467,5.608964160579802,2.3209948346210654,0.03012366085512403,0.8349016708333333,0.003793831255216811,0.8105773187499999,0.005775337269991166,0.8229920000000001,0.0037122217656680567,0.10149425956242826,0.023831359134364356,0.07675077603246999,0.02104184000687273,0.08833333333333333,0.022479620400116487,0.019220626890621928,0.009710736646852106,0.009311965796464258,0.0067617083589467395,0.013333333333333332,0.008251262529657709,0.5101606164553836,0.052637511623464264,0.4665507813145122,0.05256607454502218,0.48833333333333334,0.05270278297522184,0.17098042518135087,0.07149611711522005,0.1400096431251407,0.0658000359686558,0.15483333333333332,0.06877923620783626,74.17452595328602,1.235224421199846,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1723.5930456793867,22.43585664231921,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.33923583333333335,0.003050714397208205,0.03392358333333334,0.00030507143972082255,21481462613.333332,1556697.3602615679,159.28840762962741,3.143842834700916,0.1,0.0,0.01,0.0,0.5221666666666667,0.002843120351538643,0.13216666666666665,0.01444241438725995,2.68459800308979,0.03282722303910283,4600,0.0,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1490.1301120964733,18.292603017949123,1723.5930456793867,22.43585664231921
newstection,3,loss,baseline,3,76.08916077174945,2.1561101793321704,13.149485584667735,0.37107746282441895,0.8479621875,0.002909675919138435,0.8247413625,0.0019814182756712415,0.83639625,0.0015913209332186558,0.11756128073840316,0.021790407729195604,0.0909589377556304,0.01934952455822016,0.1035,0.020609463845524947,0.012530284961775369,0.007141505027612823,0.005023395245404601,0.0039889578896035675,0.007833333333333333,0.005575242894559244,0.513452258228386,0.06385763575686954,0.4699130258929681,0.06357038964793983,0.49166666666666664,0.06383637938772323,0.06347259838179924,0.013073053882694344,0.043908547570067964,0.01088787197852132,0.05283333333333333,0.012003471720020559,14.146874426282011,0.32427159536675304,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.22402083333333342,0.011073536679098241,0.022402083333333343,0.0011073536679098237,17325886805.333332,231897.75696486013,0.06939523038454354,0.002804298015906906,0.1,0.0,0.01,0.0,0.49,0.009643650760992963,0.057833333333333334,0.0017559422921421214,13.793923647859144,0.3929976856034662,4200,0.0,2236873.6666666665,559.2184166666667,0.4679984196911002,1871.9936787642562,4200,1.05,0.0,0.0,290.14037343033124,8.299423706645404,304.3566430869978,8.624440717328682
newstection,3,min_k_prob,baseline,3,76.70722218668864,2.193130704803153,13.043660125509925,0.371389900990158,0.8894169791666666,0.002305989349111634,0.8694920979166667,0.0006105862309959194,0.87963275,0.0018077294633047608,0.10876265181007358,0.019591129625064277,0.08312285080531419,0.017274956535108684,0.09516666666666666,0.01846844155128779,0.00932497564597052,0.0035606857080662823,0.0029055954800428,0.0019378032019027032,0.005166666666666667,0.0027537852736430513,0.6303357567273877,0.06917682286736968,0.587911715600445,0.07030268534269866,0.6093333333333334,0.06987369557518289,0.06566746869423543,0.009281701157296231,0.04570600906850675,0.007783282805947738,0.05483333333333333,0.00854887906882144,14.578380890889093,0.37500211065584294,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.3151166666666667,0.020389739198511916,0.031511666666666674,0.0020389739198511917,17325886805.333332,231897.75696486013,0.06981968902982771,0.001396433544495371,0.1,0.0,0.01,0.0,0.6393333333333333,0.014056433876817162,0.06616666666666667,0.005251983752196241,13.697674265510535,0.3921944018701111,4200,0.0,2236873.6666666665,559.2184166666667,0.4679984196911002,1871.9936787642562,4200,1.05,0.0,0.0,292.18068816683564,8.399571503761898,306.82888874675456,8.772522819212613
newstection,3,min_k_pp,baseline,3,76.82404668824165,2.2146187631171714,13.023939965664084,0.37377263289180573,0.9870037916666666,0.0006837228982955127,0.97978879375,0.0004828764399812886,0.9835379166666667,0.00010303225627606629,0.12990432064357801,0.04202535212869347,0.10223719439813256,0.03798562373991376,0.11533333333333334,0.04008220719138772,0.01250214866794952,0.008577240684558488,0.005051531539230452,0.005270655143048061,0.007833333333333333,0.006934214687571574,0.9910182480215284,0.006648732590587569,0.9814472422441041,0.01024262446403564,0.9871666666666666,0.008460693430998076,0.46318680423573777,0.22014514785638067,0.42269904483675214,0.2182983893805202,0.4428333333333333,0.2196390979159524,14.624656609647596,0.363711335242994,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.8500275,0.003418289959906411,0.08500275,0.0003418289959906422,17325886805.333332,231897.75696486013,0.07135509940174718,0.002963995465414243,0.1,0.0,0.01,0.0,0.9846666666666667,0.001755942292142151,0.5793333333333334,0.05187565260633679,13.678178166744043,0.3952027705274451,4200,0.0,2236873.6666666665,559.2184166666667,0.4679984196911002,1871.9936787642562,4200,1.05,0.0,0.0,292.60017504391726,8.49291286618685,307.2961867529666,8.858475052468686
newstection,3,recall,baseline,3,382.8507471442572,17.985350955996033,2.615824307479481,0.12266885585601706,0.9294599166666667,0.00620653740785406,0.9129647020833334,0.008368042729451497,0.9211611666666667,0.007685317321577116,0.1125135151165203,0.004238631512704144,0.08635856816789872,0.003766799366072265,0.09866666666666667,0.004010403138505318,0.01779128939693374,0.010440668776829589,0.008412443067142037,0.007144262032451684,0.012166666666666666,0.00880814017448254,0.7263258602699851,0.03402068949914022,0.6865477878380032,0.0353466966708414,0.7068333333333333,0.03475029975889894,0.18863151674739512,0.09300994234432973,0.1566260662691068,0.08656594938171111,0.17200000000000001,0.08995971320541213,72.12652358952134,3.5759217480729837,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.4193749999999999,0.05238060894787309,0.041937499999999996,0.0052380608947873095,17373587114.666668,21446761.370762285,0.07451815499613683,0.007746301882779894,0.1,0.0,0.01,0.0,0.7141666666666666,0.02398089517372804,0.16583333333333333,0.054503058018182185,2.745269473471037,0.1290716382343784,8400,0.0,13481347.333333334,3370.3368333333333,72.48430133541558,289937.20534166245,8400,2.1,0.0,0.0,1459.2019468325113,68.62161318780923,1531.4029885770287,71.94140382398413
newstection,3,icp_mia,baseline,3,707.214017515808,22.561592022597345,1.414947962523842,0.04461788148331339,0.9239017604166666,0.006125277049245421,0.9042259687499999,0.006561161288071336,0.9143518333333334,0.006384954651039671,0.10804675742516513,0.0214073207689151,0.082507967919931,0.018876244861439417,0.0945,0.02018043607061057,0.015602868031741629,0.008389991941021285,0.006941226939032078,0.005237315772983321,0.010333333333333333,0.006825198409814424,0.7975714027256433,0.0810186497565124,0.7620204394320008,0.08588724790541193,0.7803333333333333,0.08361269839763179,0.17224543795473862,0.079890351933063,0.14140618489233628,0.07309658999444299,0.15616666666666668,0.07663930671224352,134.6645096495049,4.081628460792886,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.5214566666666669,0.020487649989282403,0.052145666666666694,0.0020487649989282407,17408506368,830064.2786483467,0.17000375020628175,0.007102141057597784,0.1,0.0,0.01,0.0,0.7966666666666666,0.036028923566120225,0.17566666666666667,0.035952514979251914,1.4857707536912395,0.04697642522631418,25200,0.0,24064152.333333332,6016.038083333334,5.694727146302544,22778.90858520955,25200,6.3,0.0,0.0,2694.021556663521,86.17232836241864,2828.856070063232,90.24636809038938
newstection,3,petal,baseline,3,84.26213594216581,2.507558556772687,11.874666032196693,0.34980965120500496,0.82679103125,0.003411436517476697,0.80328411875,0.004443604345331849,0.8154505000000001,0.0033615758860242925,0.12754869285355064,0.02608691308901418,0.09993510174213911,0.023305596215027778,0.113,0.02474368606331724,0.014638164762787963,0.012298322712453586,0.006575152937694078,0.008164518762265718,0.009666666666666665,0.010251016209787852,0.4598375993180511,0.07570928684222691,0.41673280886239705,0.07459199229840598,0.43816666666666665,0.07529497548530933,0.07193137983128918,0.01698167726138391,0.05108639904650506,0.014522633552000404,0.06066666666666667,0.01578237413488013,14.639331264149709,0.38774131959795094,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.1935108333333333,0.008618393242555937,0.01935108333333333,0.0008618393242555935,17325886805.333332,231897.75696486013,29.370574120238114,0.9364639575614218,0.1,0.0,0.01,0.0,0.413,0.014177446878757806,0.06316666666666668,0.004163331998932265,13.658054911388254,0.4021364193561934,4600,0.0,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,293.03863838427543,8.721000382697193,337.04854376866325,10.030234227090748
newstection,3,sead,baseline,3,80.94773855476524,2.075067718280224,12.359021796846067,0.3143748646291692,0.8578302854166666,0.001821256556443344,0.8343959958333333,0.0012820210621370507,0.8459266666666666,0.0010066393449658668,0.10597041820179694,0.012233306803759576,0.08059197533242421,0.010787611065958314,0.0925,0.011532562594670798,0.009747489664769366,0.00396856780313085,0.0031484700963897833,0.0022652763336288434,0.0055,0.0031224989991991987,0.5180166929675958,0.040831999141909374,0.47433133772822705,0.04072019394674122,0.49616666666666664,0.040854416325941216,0.05569860490536407,0.00792536887804195,0.037376685390867755,0.006549747295448335,0.04566666666666667,0.00725143663926903,15.404417610843666,0.34244398148455296,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.24992999999999993,0.012288238533247928,0.024992999999999994,0.0012288238533247925,17325886805.333332,231897.75696486013,0.06659132203397651,0.00019753445097796355,0.1,0.0,0.01,0.0,0.531,0.013000000000000012,0.054,0.0036055512754639887,12.979256010432204,0.33242858769480566,4200,0.0,2236873.6666666665,559.2184166666667,0.4679984196911002,1871.9936787642562,4200,1.05,0.0,0.0,308.3199452861833,7.958001141342501,323.79095421906095,8.300270873120896
newstection,3,ws,baseline,3,2119.5229837742518,81.39715677508484,0.47225893542338426,0.017758975764009064,0.519128534375,0.008770493861978245,0.48339113854166665,0.00780213622946862,0.5017166666666667,0.009257318247214397,0.1279490175021814,0.015591670359482654,0.10020016572865417,0.01402189076415782,0.11333333333333334,0.014835205874315777,0.017213075158333733,0.010068743510150512,0.007992574353023299,0.006937800358366287,0.011666666666666665,0.008519585279421371,0.12849066074351742,0.0093441437123444,0.10065660544003692,0.008407527256194657,0.11383333333333333,0.008892881047969401,0.017846050075618757,0.008408470282190892,0.008357682388457023,0.0055788256801673234,0.012166666666666666,0.0070059498523279,402.32477892651997,15.341781110669304,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2126562.6666666665,531.6406666666667,1.7064846236732902,6825.938494693117,200,0.0,2000,0.0,2000,0.0,0.050138333333333326,0.001751028864220509,0.005013833333333333,0.00017510288642205097,17151284394.666666,3296578.6020038007,5.152120192108366,0.06738065683236846,0.1,0.0,0.01,0.0,0.103,0.006499999999999998,0.011833333333333333,0.0023629078131263046,0.4961036451773216,0.018672597777931448,268800,0.0,2364948.3333333335,591.2370833333333,0.4797916431466288,1919.166572586479,8400,2.1,0.0,0.0,8070.615035978379,310.2100535954066,8478.091935097007,325.58862710033935
newstection,3,rs,baseline,3,2133.595828489905,86.10273479437477,0.46919588958026726,0.018720865571186938,0.5342527572916667,0.013208282504211449,0.49820263125,0.012461336040448011,0.5156182083333334,0.012610373042492979,0.11565047324669286,0.017141623629375883,0.08921010775403862,0.015312723566052736,0.10166666666666667,0.016258331197676265,0.021742912803809654,0.010864438315705896,0.011114706011724438,0.007622918246563841,0.0155,0.009260129588726069,0.12196116452670643,0.021114819473467158,0.09487641190665001,0.01887507096187832,0.10766666666666666,0.02003330560175563,0.023139706295225333,0.014746825368187846,0.012379467060892085,0.01023802013946877,0.016833333333333336,0.01251332622979731,406.4613962079554,16.29267793470735,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2127710.3333333335,531.9275833333334,2.2920674391983598,9168.269756793445,200,0.0,2000,0.0,2000,0.0,0.05362291666666664,0.006146468540620173,0.0053622916666666645,0.0006146468540620174,17144871424,639959.8579411055,5.56927153293509,0.18366937779227066,0.1,0.0,0.01,0.0,0.1,0.010037429949942367,0.012333333333333333,0.0014433756729740647,0.49299775325790496,0.019678192590938493,268800,0.0,2365044.3333333335,591.2610833333333,0.4782129712098383,1912.8518848393185,8400,2.1,0.0,0.0,8122.352646218729,327.9627457405464,8534.383313959619,344.4109391774981
newstection,3,bt,baseline,3,3490.8085608014276,528.4844974256571,0.29062941067228143,0.0413112639626019,0.530219946875,0.005441131250064606,0.4967607572916667,0.006036826946608129,0.5136040833333334,0.004970590335811046,0.10219666678628013,0.023584988799479668,0.07737914607890978,0.020635842372334897,0.089,0.02215287791687572,0.006005378421372946,0.007081197252853855,0.0019001665761924692,0.0032911850528095543,0.0029999999999999996,0.005196152422706632,0.11370639717446455,0.018230307845060374,0.08749454633296486,0.016146856186252972,0.09983333333333333,0.01722159497065627,0.008193623375270728,0.01087134869241103,0.00337155911559676,0.005839711688935578,0.004833333333333334,0.008371578903249573,652.3674029037356,82.82388127829806,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,2954069.6666666665,738.5174166666667,6.718285241289908,26873.140965159495,200,0.0,2000,0.0,2000,0.0,0.059683750000000015,0.00427452793446245,0.0059683750000000015,0.00042745279344624494,17144871424,639959.8579411055,5.783425723086111,0.1351204568089439,0.1,0.0,0.01,0.0,0.11333333333333333,0.008736894948054104,0.014333333333333333,0.001258305739211792,0.30507597771316136,0.04368621491114381,403132.6666666667,29.160475533388226,3507653.6666666665,876.9134166666666,0.7401132655434352,2960.4530621736485,12600,3.15,0.0,0.0,13305.083414578889,2031.1572683898598,13963.23424320571,2113.937989702629
newstection,3,samia,baseline,3,4032.4518726281626,1473.4240445557457,0.2676720546078602,0.0808169414128684,0.5795123843750001,0.0024083572739675213,0.5465008989583333,0.0023673733093872696,0.5626370416666666,0.0023482798768903962,0.11126780240420038,0.010920040744261377,0.08527542065720822,0.009704337670918486,0.0975,0.010331989159885913,0.019781739822698548,0.014049247711883317,0.010081630134679302,0.009431556449722003,0.014,0.011757976016304846,0.15726677348044918,0.01704559461898507,0.1267750551026362,0.015607641407235378,0.14133333333333334,0.01635797460975329,0.019832091099430266,0.01314148906515011,0.010031278857947586,0.008823956018904336,0.014,0.011000000000000001,775.5943475308983,295.03225684686845,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,10314483.333333334,2578.6208333333334,8.278404165105323,33113.616660421336,200,0.0,2000,0.0,2000,0.0,0.06596833333333334,0.0034964286094289736,0.006596833333333333,0.00034964286094289727,24010170368,7449138.710666623,2.9574623360919454,0.08694674129451571,0.1,0.0,0.01,0.0,0.14316666666666666,0.005107184482014849,0.013,0.0021794494717703367,0.281170717686445,0.08476074118331615,134400,0.0,11883570,2970.8925,2.411322251380013,9645.28900551974,42000,10.5,0.0,0.0,15351.255680645661,5598.671578872567,16129.80749051265,5893.696178222985
newstection,3,draft_auxiliary_distilled,main,3,431.0710569436681,6.779759839966468,2.320182399282929,0.03616929573894961,0.9996538833333334,0.00011384992423097844,0.9988740708333333,0.0002759052042491434,0.9993285,0.00014823144909226343,0.09447076838857214,0.010008738142353986,0.07046649450340947,0.008778920826540864,0.08166666666666667,0.009411871935663667,0.015319512505758665,0.011251660483710325,0.006891888147442125,0.007536670728032249,0.010166666666666668,0.009411871935663667,0.999970577423098,5.096139808349717e-05,0.9977796809780759,0.0005252820633421206,0.9998333333333334,0.0002886751345947811,0.9800586459365683,0.01903853021385201,0.9677874648286684,0.0265022726750888,0.9748333333333333,0.022805335632990267,74.56878152691449,1.723077796267157,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1724.2842277746724,27.119039359865873,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.993316666666668,0.0014614725735814635,0.0993316666666668,0.00014614725735814636,21481462613.333332,1556697.3602615679,157.83107602289724,4.331217423671933,0.1,0.0,0.01,0.0,0.9998333333333334,0.0002886751345947811,0.9888333333333333,0.0020816659994661348,2.681528027707937,0.037640987197887284,4600,0.0,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1491.8843702248607,21.110762296636445,1724.2842277746724,27.119039359865873
newstection,3,draft_member_sft,main,3,441.0161071693001,16.278028162206304,2.269510384003084,0.08207196327653074,0.9988340437500001,0.00011989784861098695,0.9971377625,0.00034979242633804915,0.998061,0.00020510866022673392,0.10857939573795906,0.020890013794716056,0.0829734125598558,0.018429953625318553,0.095,0.019697715603592212,0.013342296712831507,0.002889011321800607,0.005209466447067209,0.0018278221783539217,0.008333333333333333,0.002362907813126304,0.999585051936725,0.0005658269338437681,0.9961690405590116,0.0017391469118590876,0.9988333333333334,0.0011547005383792525,0.9488753487309449,0.029083847719228728,0.9284395667088338,0.033970211545627065,0.9395,0.03158718094417416,75.84106584750891,2.731401767768285,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1764.0644286772003,65.11211264882522,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.9814175000000017,0.0015603665434777807,0.09814175000000017,0.00015603665434777577,21481462613.333332,1556697.3602615679,160.5237978689062,5.679574320610178,0.1,0.0,0.01,0.0,0.9988333333333334,0.0007637626158259982,0.9693333333333334,0.007653975002136679,2.6206854811306917,0.09550882036939559,4600,0.0,2449848,612.462,0.29553838583168973,1182.153543326754,4600,1.15,0.0,0.0,1527.6995649607852,56.854846041559384,1764.0644286772003,65.11211264882522
wikitection,1,loss,baseline,3,73.92617347467846,0.16679577812255705,13.527054668144812,0.030486378639927196,0.5993000104166667,0.009936706232855032,0.56624778125,0.010467782158821015,0.5836901666666666,0.009580039014577829,0.11777945352316341,0.011376188728993103,0.09107345928844307,0.010130902531164191,0.10366666666666667,0.010774197572595992,0.02363510060547991,0.013935586971752567,0.012549461385783334,0.010233134298038375,0.017166666666666667,0.012107160415776001,0.18379258899284825,0.015600307784891134,0.15115147017889324,0.014430780221683061,0.16683333333333333,0.015044378795195676,0.033579883162058545,0.023111834157008855,0.020237477660569235,0.018029640837894816,0.026000000000000002,0.02060946384552495,13.986318921437487,0.023218647334741514,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.08446750000000003,0.004706487543805844,0.008446750000000003,0.00047064875438058393,17326039722.666668,34106.01573525312,0.09193312760908157,0.038392881871119784,0.1,0.0,0.01,0.0,0.16383333333333333,0.005299371031861553,0.014,0.0005000000000000004,14.203258553313374,0.031544974895747674,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,281.6264418496673,0.6262031907669348,295.70469389871386,0.6671831124902282
wikitection,1,min_k_prob,baseline,3,74.43053264655948,0.09415739923322893,13.435360873371417,0.016983855585718688,0.6213754,0.009571076532587966,0.5868970979166667,0.009594703255754636,0.6063586666666667,0.008668755628452839,0.12639583757137,0.0026468382408595392,0.09875909680130936,0.0023767359323688423,0.11183333333333334,0.0025166114784235857,0.021202018430200403,0.00979087094399812,0.010657517432614942,0.007000196399121129,0.015000000000000001,0.008411301920630361,0.21758051263754144,0.006459170157117106,0.18257163277849153,0.006046773970577072,0.1995,0.006264982043070826,0.03179913049019626,0.018398280388775702,0.01869128715670236,0.01413474634865078,0.024333333333333335,0.016296727687892847,14.313620167357536,0.013370793410592602,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.09159249999999997,0.00505884188821911,0.009159249999999997,0.0005058841888219111,17326039722.666668,34106.01573525312,0.08534745635309567,0.005339423307397091,0.1,0.0,0.01,0.0,0.176,0.005499999999999991,0.014333333333333333,0.0010408329997330663,14.118171546150455,0.019358616432731714,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,283.3231629625273,0.3887960887472964,297.72213058623794,0.3766295969329157
wikitection,1,min_k_pp,baseline,3,74.53794983547414,0.08972645673827374,13.415997724886752,0.016139227601519965,0.7080910791666667,0.007257224357752937,0.6744137041666667,0.008792497247763428,0.6913633333333333,0.009375727812859821,0.12234394659858253,0.01292297905978748,0.09515901846991977,0.01158601742013022,0.108,0.012278029157808672,0.0222094744334862,0.008769713332906468,0.011313533017193723,0.006345193940777731,0.015833333333333335,0.007571877794400365,0.2830643973833628,0.017456320610564853,0.24450967166309684,0.01667364170651682,0.2633333333333333,0.017097758137642863,0.048442238302622107,0.01943144075105335,0.031657973608266006,0.015889543393008868,0.03916666666666667,0.017694160995462126,14.334261172412274,0.018968033709667983,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.12693249999999992,0.009302360923442974,0.012693249999999993,0.0009302360923442971,17326039722.666668,34106.01573525312,0.08161621626156072,0.025067983463121002,0.1,0.0,0.01,0.0,0.24983333333333332,0.010912531023247244,0.030166666666666668,0.005131601439446885,14.097630141765721,0.01744386788952957,4200,0.0,2154196.3333333335,538.5490833333333,0.09445644940043744,377.8257976016637,4200,1.05,0.0,0.0,283.7359219532227,0.35132370495041837,298.15179934189655,0.358905826953095
wikitection,1,recall,baseline,3,380.32240391217056,9.525423838873031,2.630464159046552,0.06684003865625686,0.69193094375,0.01937402847146468,0.6599167666666667,0.018751204629788878,0.6769275,0.018794435757359142,0.11496237627609018,0.012190174253852134,0.08856742745434963,0.010830741592921857,0.10099999999999999,0.011532562594670798,0.02088617594250745,0.012766558006838949,0.010640665602734977,0.00892948434024459,0.014833333333333334,0.010866615541802025,0.237638177341284,0.018249946111058284,0.2014392032307801,0.01719255137471915,0.219,0.017755280904564692,0.037546151147038166,0.020384866454918178,0.02325779034462084,0.015338017704206728,0.0295,0.01789553016817328,72.72460163675714,1.7350187000461013,0,0.0,0.0,0.0,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,200,0.0,2000,0.0,2000,0.0,0.10861999999999998,0.010855310048543093,0.010861999999999998,0.0010855310048543093,17369545728,30281032.44974213,0.08580398582853377,0.014335634182532283,0.1,0.0,0.01,0.0,0.218,0.016178689687363433,0.014666666666666666,0.006788470618138766,2.7626945732690356,0.07036297851421276,8400,0.0,13282392.666666666,3320.5981666666667,104.29055656234334,417162.22624937334,8400,2.1,0.0,0.0,1448.4792100260966,36.36122723641125,1521.2896156486822,38.101695355492126
